matn,cpc
گل ساعتی ,1690
گل کاسنی ,1690
گل گاوزبان ,1690
گل گندم ,1690
گل نیلوفر ,1690
گلپر ,1690
لوئی ,1690
محلب ,1690
مریم گلی ,1690
مریم نخودی (کلپوره),1690
مورد,1690
مهرخوش ,1690
میوه بلوط ,1690
میوه بنه ,1690
میوه سیاه تلو ,1690
میوه محلب ,1690
ناخنک ,1690
نسترن وحشی ,1690
نی ,1690
ورون ,1690
وسمه ,1690
وشاء,1690
همیشک ,1690
حبوبات (گیاهان نخودی/بقولات خشک) ,17
حبوبات (گیاهان نخودی/بقولات خشک) ,170
لوبیا (خشک),1701
انواع لوبیا,1701
پاچه باقلا,1701
لوبیا چشم بلبلی (دانه خشک),1701
لوبیا چیتی (دانه خشک),1701
لوبیا سفید (دانه خشک),1701
لوبیا قرمز (دانه خشک),1701
لوبیای کشاورزی,1701
لوبیای محلی ,1701
لوبیا,1701
"باقلا، خشک",1702
انواع باقلا خشک,1702
باقلا (خشک),1702
"نخود، خشک",1703
انواع نخود خشک ,1703
نخود ایرانی (دانه خشک),1703
نخود سیاه خشک ,1703
"عدس، خشک",1704
"عدس، خشک",1704
"نخود سبز، خشک",1705
"نخود سبز، خشک",1705
"حبوبات، طبقه‌بندی نشده در جای دیگر",1709
لپه- حبوبات ,1709
لپه تبریزی,1709
ماش حبوبات ,1709
محصولات حاوی قند ,18
محصولات حاوی قند ,180
چغندر قند,1801
انواع چغندر,1801
چغندر سالادی ,1801
چغندر قرمز ,1801
چغندر لبویی ,1801
نیشکر,1802
نیشکر ,1802
بذر چغندر قند,1803
بذر انواع چغندر,1803
بذر چغندر سالادی,1803
بذر چغندر قند,1803
بذر چغندر لبویی,1803
سایر محصولات حاوی قند ,1809
افرای قندی ,1809
سورگوم شیرین  ,1809
"محصولات علوفه‌ای، الیاف، گیاهان زنده، گل شاخه بریده و غنچه گل، توتون و تنباکو فراوری نشده و لاستیک طبیعی",19
محصولات علوفه‌ای,191
ذرت به‌عنوان علوفه مصرفی و علوفه زمستانی ,1911
ذرت به‌عنوان علوفه مصرفی و علوفه زمستانی ,1911
یونجه به‌عنوان علوفه مصرفی و علوفه زمستانی ,1912
یونجه بمی,1912
یونجه به‌عنوان علوفه مصرفی و علوفه زمستانی ,1912
یونجه رهنانی,1912
یونجه نیک‌شهری,1912
یونجه همدانی,1912
یونجه یزدی,1912
یونجه یک‌ساله,1912
"کاه غلات، سبوس، فراوری نشده، خرد شده، فشرده شده، یا به‌صورت پلت",1913
سبوس خرد شده,1913
سبوس فراوری نشده,1913
"سبوس فشرده شده، یا به‌صورت پلت",1913
کاه غلات,1913
"محصولات علوفه‌ای، طبقه‌بندی نشده در جای دیگر",1919
اسپرس,1919
باقلای علوفه‌ای ,1919
چغندرعلوفه‌ای,1919
خلر,1919
ذرت علوفه‌ای,1919
"سورگوم، علوفه‌ای",1919
شبدر,1919
شبدر برسیم,1919
شبدر سفید,1919
شبدر شیرین,1919
شبدر قرمز,1919
شبدر لاکی,1919
شبدر مصری,1919
شبدرایرانی ,1919
"شلغم روغنی، علوفه‌ای",1919
"شلغم، علوفه‌ای",1919
علف خشک,1919
علوفه مرتعی ,1919
کلم علوفه‌ای ,1919
کلم‌پیچ علوفه‌ای,1919
لوبیا گرگی,1919
ماشک,1919
محصولات علوفه‌ای ,1919
"هویج، علوفه‌ای",1919
محصولات الیافی,192
"پنبه، پاک شده یا پاک نشده",1921
پنبه پاک شده ,1921
پنبه پاک نشده,1921
"جوت، کنف و سایر الیاف‌های نساجی طبیعی، خام یا عمل‌آوری شده (در آب)، به‌جز کتان، شاه‌دانه و رامی (علف چینی) ",1922
جوت خام ,1922
جوت عمل آمده در آب,1922
"سایر الیاف‌های نساجی طبیعی خام به‌جز کتان، شاه‌دانه و رامی ",1922
کنف خام ,1922
کنف عمل آمده در آب,1922
"سایر محصولات الیافی، عمل‌آوری نشده، طبقه‌بندی نشده در جای دیگر",1929
"آباکا، کنف مانیل",1929
اسپارتو  ,1929
الیاف آناناس,1929
الیاف پوسته نارگیل,1929
الیاف صبر زرد ,1929
الیاف لویی,1929
 الیاف یوکا/ زنگوله‌ای,1929
ترکه ارغوان ,1929
رامی (علف چینی),1929
سایر الیاف نسجی گیاهی به‌صورت خام ,1929
سیزال و سایر الیاف نسجی از گونه آگاو ,1929
شاه‌دانه خام یا خیسانده شده ,1929
شاه‌دانه مانیل غذایی ,1929
کاروآ,1929
"کتان، سالم یا پوسیده و الیاف آزاد شده",1929
کنف آفریقایی,1929
"کنف اصل، سالم یا پوسیده و الیاف آزاد شده",1929
کنف زهی ,1929
لیف نارگیل,1929
"گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید عطر، دارو، حشره‌کش، قارچ‌کش و موارد مشابه ",193
"گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید عطر، دارو، حشره‌کش، قارچ‌کش و موارد مشابه ",1930
گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید حشره‌کش,1930
گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید قارچ‌کش و اقلام مشابه ,1930
گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید دارو,1930
گیاهان و بخش‌های گیاهی عمدتاً مورد استفاده در تولید عطر,1930
بذر چغندر (به‌جز بذر چغندر قند) و بذر گیاهان علوفه‌ای ,194
بذر چغندر (به‌جز بذر چغندر قند) و بذر گیاهان علوفه‌ای ,1940
اسپرس- بذر,1940
باقلای علوفه‌ای- بذر,1940
بذر اسپرس,1940
بذر انواع علوفه,1940
بذر باقلای علوفه‌ای,1940
بذر چغندر علوفه‌ای,1940
بذر ذرت علوفه‌ای,1940
بذر سایر انواع علوفه,1940
بذر سورگوم علوفه‌ای,1940
بذر شبدر,1940
بذر شبدر مصری,1940
بذر کلم علوفه‌ای,1940
بذر یونجه,1940
"لاستیک طبیعی به شکل اولیه یا به‌صورت قالب (صفحه)، ورق یا نوار",195
"لاستیک طبیعی به شکل اولیه یا به‌صورت قالب (صفحه)، ورق یا نوار",1950
لاستیک طبیعی به شکل اولیه ,1950
"لاستیک طبیعی به شکل اولیه یا به‌صورت صفحه، ورق یا نوار",1950
گیاه زنده؛ گل شاخه‌بریده و غنچه گل؛ بذر گل,196
"گیاه زنده؛ پیاز، غده و ریشه؛ قلمه/پیوند؛ هاگ قارچ",1961
آزالیا,1961
آکالیف,1961
آکمه‌آ,1961
آلسترومریا,1961
آلیوم,1961
آمارانتوس,1961
آماریلیس,1961
آنتوریوم,1961
اسپات فیلیوم,1961
اگلونما,1961
انواع بوته گل ,1961
انواع بوته گیاه ,1961
"انواع بیدها، توری، برگ بو، شاه پسند",1961
انواع پاپیتال,1961
انواع پیاز گل ,1961
انواع پیاز گیاه ,1961
"انواع چمن (پوا، فستوکا و...)",1961
انواع سدوم,1961
انواع سرو,1961
انواع غده گل ,1961
انواع غده گیاه ,1961
انواع کاج,1961
انواع کاکتوس,1961
انواع گل ,1961
انواع گل زینتی,1961
انواع گیاهان آپارتمانی,1961
انواع نخل زینتی,1961
انواع نهال گل ,1961
انواع نهال گیاه ,1961
برگ زینتی گل‌دار,1961
برگ نو,1961
بگونیا,1961
بنفشه آفریقایی,1961
بنفشه معطر,1961
پاندانوس,1961
پتوس,1961
پلاتی سریوم,1961
پیاز لاله سرنگون ,1961
پیچ امین‌الدوله,1961
پیچ اناری,1961
پیچ برفی,1961
پیچ تلگرافی,1961
پیچ گلیسین,1961
پیچ‌های زینتی,1961
پیرومیا,1961
پیوند گیاه ,1961
توری,1961
خورشیدی,1961
دایکوندرا,1961
درختان و درختچه‌های زینتی,1961
رز بوته‌ای,1961
ریزوم‌ها,1961
ریشه گیاه,1961
زرشک زینتی,1961
سانسوریا,1961
سایر انواع برگ زینتی گل‌دار,1961
سایر انواع گونه‌های زینتی بالارونده,1961
سایر گیاهان پوششی,1961
سیسوس,1961
سیکاس,1961
شاخه گل ,1961
شاخه گیاه ,1961
شلفرا,1961
عبایی,1961
فاندولوکس,1961
فیتونیا,1961
فیکوس,1961
فیلودندرون,1961
قارچ (گیاهان زینتی),1961
قلمه گل ,1961
قلمه گیاه ,1961
کالاذیوم,1961
کردیلین,1961
گازمانیا,1961
گل ابری,1961
گل ارغوان,1961
گل ارکیده,1961
گل اطلسی,1961
گل اقاقیا,1961
گل آفتابگردان زینتی,1961
گل تاج خروس,1961
گل جعفری,1961
گل داوودی,1961
گل رز,1961
گل رعنا زیبا,1961
گل زنبق,1961
گل ژربرا,1961
گل ساعتی,1961
گل سلوزیا,1961
گل سنبل,1961
گل شاه پسند,1961
گل شب بو,1961
گل شیپوری,1961
گل کاغذی,1961
گل کوکب,1961
گل کوکب کوهی,1961
گل گلایول,1961
گل لاله,1961
گل لاله سرنگون,1961
گل لیسیانتوس,1961
گل لیلیوم,1961
گل مریم,1961
گل میخک,1961
گل مینا چمنی,1961
گل نرگس,1961
گل نسترن,1961
گل همیشه‌بهار,1961
گل یاس بنفش,1961
گل یاس زرد,1961
گل یاس سفید,1961
گونه‌های زینتی بالارونده,1961
گیاه برگ بو,1961
گیاه بید مجنون,1961
گیاه بیدمشک,1961
گیاه حسنی یوسف,1961
گیاه دراسنا,1961
گیاه دیفن باخیا,1961
گیاه زنده ,1961
گیاه شمشاد,1961
گیاه نارون,1961
گیاهان آپارتمانی (گلدانی‌ها),1961
گیاهان پوششی,1961
لیندا,1961
مارانت,1961
مشعلی,1961
موچسب,1961
مونسترا (برگ انجیری),1961
نازگوشتی,1961
نخل زینتی- انواع,1961
نخل مرداب,1961
نهال درختان غیر مثمر,1961
نهال درختان مثمر,1961
هاگ قارچ ,1961
هوستا,1961
یوکا ,1961
"گل شاخه‌بریده و غنچه گل شامل دسته گل، حلقه گل، سبد گل و مانند آن",1962
حلقه گل ,1962
دسته گل ,1962
سبد گل ,1962
غنچه گل ,1962
گل شاخه‌بریده,1962
بذر گل,1963
بذر گل,1963
"تنباکو، فراوری نشده ",197
" تنباکو، فراوری نشده",1970
انواع تنباکو,1970
انواع توتون ,1970
توتون بارلی ,1970
توتون باسما,1970
توتون برازجانی ,1970
توتون ترابوزان ,1970
توتون خراسانی ,1970
توتون شیرازی ,1970
"توتون و تنباکو، فراوری نشده",1970
"سایر اقلام گیاهی، فراوری نشده، طبقه‌بندی نشده در جای دیگر",199
"سایر اقلام گیاهی، فراوری نشده، طبقه‌بندی نشده در جای دیگر",1990
پروتئین قارچی,1990
"سایر اقلام گیاهی فراوری نشده، طبقه‌بندی نشده در جای دیگر",1990
غده کنجک,1990
حیوانات زنده و محصولات حیوانی (به‌جز گوشت),2
حیوانات زنده,21
"حیوانات گاوسان، زنده ",211
گاو,2111
انواع نژادها- گاو وگوساله اصیل,2111
انواع نژادها- گاو وگوساله دورگ,2111
گاو,2111
گاو سیستانی ,2111
گاو و گوساله اصیل- انواع نژادها,2111
گاو وگوساله بومی- انواع نژادها,2111
گاو وگوساله دورگ- انواع نژادها,2111
گاومیش (بوفالو),2112
بایسون آمریکایی و اروپایی,2112
کارابائو,2112
گاومیش کفیر ,2112
گاومیش ,2112
گاومیش آفریقایی,2112
گاومیش قدکوتاه,2112
گاومیش و بچه گاومیش- انواع نژادها,2112
گاومیش هندی,2112
سایر نشخوارکنندگان,212
شتر و شتر بی‌کوهان,2121
آلپاکا,2121
انواع نژادهای شتر و بچه شتر,2121
انواع نژادهای شتر و بچه شتر بومی,2121
انواع نژادهای شتر و بچه شتر خارجی,2121
