,economy,time,AG.LND.TOTL.K2,EN.ATM.GHGT.KT.CE,IS.RRS.GOOD.MT.K6,IS.RRS.PASG.KM,IS.RRS.TOTL.KM,NY.GDP.MKTP.KD
2033,GTM,YR2009,107160.0,24253.11297,,,,49984820144.5551
2034,GTM,YR2010,107160.0,24360.44408,,,,51426470044.8962
2035,GTM,YR2011,107160.0,24954.82672,,,,53567820370.7454
2036,GTM,YR2012,107160.0,25661.46375,,,,55161306913.2601
2037,GTM,YR2013,107160.0,26770.76379,,,,57199417471.4099
2038,GTM,YR2014,107160.0,27986.60793,,,,59741346761.3617
2039,GTM,YR2015,107160.0,30899.84197,,,,62186064718.7424
2040,GTM,YR2016,107160.0,32299.46827,,,,63851284748.839
2041,GTM,YR2017,107160.0,31729.51546,,,,65817809494.3628
2042,GTM,YR2018,107160.0,33500.81336,,,,68060138938.4754
2043,GTM,YR2019,107160.0,34769.23985,,,,70794725855.0224
2044,GTM,YR2020,107160.0,33165.68015,,,,69526185112.429
2045,GTM,YR2021,107160.0,,,,,75089954137.2623
2046,GUM,YR2000,540.0,,,,,
2047,GUM,YR2001,540.0,,,,,
2048,GUM,YR2002,540.0,,,,,4800664422.202
2049,GUM,YR2003,540.0,,,,,4842877343.03913
2050,GUM,YR2004,540.0,,,,,5157363603.27571
2051,GUM,YR2005,540.0,,,,,5345211101.00091
2052,GUM,YR2006,540.0,,,,,5149976342.12921
2053,GUM,YR2007,540.0,,,,,5186912647.86169
2054,GUM,YR2008,540.0,,,,,5292444949.95451
2055,GUM,YR2009,540.0,,,,,5315662056.41492
2056,GUM,YR2010,540.0,,,,,5435968880.80073
2057,GUM,YR2011,540.0,,,,,5440190172.88444
2058,GUM,YR2012,540.0,,,,,5556275705.18653
2059,GUM,YR2013,540.0,,,,,5650199454.04914
2060,GUM,YR2014,540.0,,,,,5751510464.05824
2061,GUM,YR2015,540.0,,,,,5799000000.0
2062,GUM,YR2016,540.0,,,,,5809553230.20928
2063,GUM,YR2017,540.0,,,,,5861264058.23476
2064,GUM,YR2018,540.0,,,,,5814829845.31392
2065,GUM,YR2019,540.0,,,,,5965741037.30664
2066,GUM,YR2020,540.0,,,,,5286113011.82893
2067,GUM,YR2021,540.0,,,,,5342045131.93812
2068,GUY,YR2000,196850.0,3246.38673,,,,2875468427.07822
2069,GUY,YR2001,196850.0,3295.680874,,,,2941015352.67748
2070,GUY,YR2002,196850.0,3184.882119,,,,2974326085.51831
2071,GUY,YR2003,196850.0,3394.666764,,,,2955521640.87583
2072,GUY,YR2004,196850.0,3398.701109,,,,3001726850.82003
2073,GUY,YR2005,196850.0,3040.823088,,,,2943164432.84229
2074,GUY,YR2006,196850.0,2860.328066,,,,3094137270.70843
2075,GUY,YR2007,196850.0,3172.463045,,,,3316643991.45274
2076,GUY,YR2008,196850.0,3324.441023,,,,3374858506.06674
2077,GUY,YR2009,196850.0,3348.467902,,,,3496741806.93763
2078,GUY,YR2010,196850.0,3575.46518,,,,3641452424.56855
2079,GUY,YR2011,196850.0,3670.424541,,,,3830671453.00564
2080,GUY,YR2012,196850.0,3927.558503,,,,4032790343.85011
2081,GUY,YR2013,196850.0,4087.595464,,,,4180123674.47048
2082,GUY,YR2014,196850.0,4300.879425,,,,4250621228.25175
2083,GUY,YR2015,196850.0,4437.684387,,,,4279840193.7046
2084,GUY,YR2016,196850.0,4470.524055,,,,4442793237.23993
2085,GUY,YR2017,196850.0,4616.558322,,,,4608708975.07815
2086,GUY,YR2018,196850.0,4768.25759,,,,4813377725.77348
2087,GUY,YR2019,196850.0,5069.396758,,,,5071030135.73162
2088,GUY,YR2020,196850.0,5282.035926,,,,7275896377.20418
2089,GUY,YR2021,196850.0,,,,,8735441012.70968
2090,HIC,YR2000,35444478.768,15731562.300195,10364.0,7527.5,,37017978971040.8
2091,HIC,YR2001,35444233.547,15772641.497914,10174.5,7667.5,,37575493080319.5
2092,HIC,YR2002,35444928.326,15671412.876769,10075.0,7428.5,,38157300155442.6
2093,HIC,YR2003,35445471.104,15837106.181757,10355.5,7383.5,,38993057408208.9
2094,HIC,YR2004,35445252.881,16033713.380353,10564.5,7442.5,,40328683017009.4
2095,HIC,YR2005,35445121.657,16044921.367971,10373.5,7985.0,,41492957357389.1
2096,HIC,YR2006,35444506.032,16038831.603901,10807.0,8092.0,,42774931775413.5
2097,HIC,YR2007,35444526.407,16222077.335494,10680.5,7476.0,,43931788988017.5
2098,HIC,YR2008,35429552.009,15905352.476012,10777.0,7625.5,,44171398553157.4
2099,HIC,YR2009,35430601.311,15118792.540789,9072.5,8073.0,,42732873760043.4
2100,HIC,YR2010,35432036.312,15682130.076124,9130.5,6591.0,,44020776847251.4
2101,HIC,YR2011,35432466.713,15595168.508188,9593.0,7348.0,,44877501008635.9
2102,HIC,YR2012,35432740.815,15472305.930137,9830.5,7535.5,,45504382136327.6
2103,HIC,YR2013,35434127.075,15502529.283014,10090.5,7722.0,,46185518193548.6
2104,HIC,YR2014,35434525.916,15373837.808128,10230.5,7738.0,,47155089992087.9
2105,HIC,YR2015,35434006.657,15347386.288731,10410.8075,7609.161,,48269197364265.5
2106,HIC,YR2016,35444118.587,15234951.649707,10585.767,7653.455,,49151295111656.6
2107,HIC,YR2017,35443399.607,15229361.061655,10925.7825,6623.0,,50330929725342.5
2108,HIC,YR2018,35444070.136,15298924.515073,10983.5,6560.0,,51509646387414.4
2109,HIC,YR2019,35444024.143,14961014.958146,10624.909,7751.606,,52415742975616.7
2110,HIC,YR2020,35443200.724,13880327.541665,9553.8,4854.225,,50221906368856.1
2111,HIC,YR2021,35266437.488,,10299.0,2907.5,,53046216365250.8
2112,HKG,YR2000,1050.0,,,,,179510112529.388
2113,HKG,YR2001,1050.0,,,,,180516805740.461
2114,HKG,YR2002,1050.0,,,,,183507418936.22
2115,HKG,YR2003,1050.0,,,,,189115940935.164
2116,HKG,YR2004,1050.0,,,,,205569147849.235
2117,HKG,YR2005,1050.0,,,,113.0,220756909398.278
2118,HKG,YR2006,1050.0,,,,,236281923532.324
2119,HKG,YR2007,1050.0,,,,,251557163567.58
2120,HKG,YR2008,1050.0,,,,,256909926097.623
2121,HKG,YR2009,1050.0,,,,,250592367947.271
2122,HKG,YR2010,1050.0,,,,,267551683945.391
2123,HKG,YR2011,1050.0,,,,,280433581659.831
2124,HKG,YR2012,1050.0,,,,,285201849778.048
2125,HKG,YR2013,1050.0,,,,,294047536179.945
2126,HKG,YR2014,1050.0,,,,,302170258934.603
2127,HKG,YR2015,1050.0,,,,,309385622601.348
2128,HKG,YR2016,1050.0,,,,,316116056185.969
2129,HKG,YR2017,1050.0,,,,,328116147738.732
2130,HKG,YR2018,1050.0,,,,,337457353723.715
2131,HKG,YR2019,1050.0,,,,,331813610123.743
2132,HKG,YR2020,1050.0,,,,,310097075921.454
2133,HKG,YR2021,1050.0,,,,230.1,330072673144.84
2134,HND,YR2000,111890.0,12537.80293,,,,11770779974.6587
2135,HND,YR2001,111890.0,13417.02307,,,,12091321063.1334
2136,HND,YR2002,111890.0,13825.0752,,,,12545270107.7257
2137,HND,YR2003,111890.0,15578.00123,,,,13115708313.2068
2138,HND,YR2004,111890.0,16180.89206,,,,13933118990.7264
2139,HND,YR2005,111890.0,16194.44899,,,,14776156180.0019
2140,HND,YR2006,111890.0,17235.76954,,,,15746542343.9334
2141,HND,YR2007,111890.0,17962.59789,,,,16720989901.6315
2142,HND,YR2008,111890.0,18186.86434,,,,17428555328.7177
2143,HND,YR2009,111890.0,18031.89329,,,,17004757718.2843
2144,HND,YR2010,111890.0,18084.03064,,,,17639229093.9667
2145,HND,YR2011,111890.0,20100.2172,,,,18315815357.186
2146,HND,YR2012,111890.0,20635.38586,,,,19072018181.9071
2147,HND,YR2013,111890.0,20637.24082,,,,19604424966.4102
2148,HND,YR2014,111890.0,21060.37278,,,,20203944075.628
2149,HND,YR2015,111890.0,21850.19864,,,,20979791685.416
2150,HND,YR2016,111890.0,22037.22061,,,,21796529142.7732
2151,HND,YR2017,111890.0,20955.29299,,,,22852116284.6356
2152,HND,YR2018,111890.0,21043.05227,,,,23730778960.5382
2153,HND,YR2019,111890.0,22120.91325,,,,24360372249.1422
2154,HND,YR2020,111890.0,21147.29453,,,,22176523297.0658
2155,HND,YR2021,111890.0,,,,,24956150020.0804
2156,HPC,YR2000,19753191.0,749614.452643,,,,349142874563.537
2157,HPC,YR2001,19753191.0,746008.680195,,,,363246980183.329
2158,HPC,YR2002,19753191.0,785891.697975,,,,376088988513.786
2159,HPC,YR2003,19753191.0,821405.726128,,,,391266267724.44
2160,HPC,YR2004,19901770.922,833012.224172,,,,413214990557.612
2161,HPC,YR2005,19901816.092,875142.92462,,,,436176721945.488
2162,HPC,YR2006,19901808.252,879066.042673,,,,461940588618.752
2163,HPC,YR2007,19901854.665,906876.177881,,,,487216382296.043
2164,HPC,YR2008,19901816.89,934339.74227,,,,513988463948.494
2165,HPC,YR2009,19901849.284,947382.62289,,,,530594695125.114
2166,HPC,YR2010,19902537.055,989396.91624,,,,562095897928.436
2167,HPC,YR2011,19902820.05,1012863.063744,,,,584102827905.669
2168,HPC,YR2012,19394820.142,1040452.471408,,,,599378158205.365
2169,HPC,YR2013,19394782.326,1071607.7593,,,,632562354488.416
2170,HPC,YR2014,19394735.467,1096511.051231,,,,669177533324.908
2171,HPC,YR2015,19394789.128,1131089.367982,,,,700456747973.292
2172,HPC,YR2016,19394796.968,1168393.648555,,,,731267566691.363
2173,HPC,YR2017,19394785.053,1183092.372723,,,,766369262970.56
2174,HPC,YR2018,19394800.143,1212185.478427,,,,796115127474.274
2175,HPC,YR2019,19394812.404,1255351.917661,,,,828939538495.604
2176,HPC,YR2020,19394766.094,1277857.319337,,,,830176619398.361
2177,HPC,YR2021,19394766.094,,,,,862998164256.865
2178,HRV,YR2000,55912.0,25205.81114,1788.0,1252.0,2726.0,39663399792.0753
2179,HRV,YR2001,55912.0,26023.97075,2074.0,1241.0,2726.0,40901240711.3472
2180,HRV,YR2002,55912.0,27072.91978,2206.0,1195.0,2726.0,43281929258.2923
2181,HRV,YR2003,55964.0,28179.01991,2487.0,1163.0,2726.0,45705558649.0082
2182,HRV,YR2004,55964.0,27903.78114,2493.0,1213.0,2726.0,47616027559.4735
2183,HRV,YR2005,55964.0,27840.69631,2835.0,1266.0,2726.0,49667084541.0953
2184,HRV,YR2006,55964.0,28570.62506,3305.0,1362.0,2722.0,52188600673.8311
2185,HRV,YR2007,55964.0,30077.64122,3574.0,1611.0,2722.0,54837183541.4417
2186,HRV,YR2008,55964.0,29259.79858,3312.0,1810.0,2723.0,55940317618.9006
2187,HRV,YR2009,55964.0,26711.16807,2641.0,1835.0,2722.0,51902597375.2935
2188,HRV,YR2010,55964.0,26151.57551,2618.0,1742.0,2722.0,51257411059.5421
2189,HRV,YR2011,55964.0,25868.53541,2438.0,1486.0,2722.0,51214895965.5306
2190,HRV,YR2012,55964.0,23888.27888,2332.0,1104.0,2723.0,50016515133.1508
2191,HRV,YR2013,55964.0,22803.44883,2086.0,948.0,2722.0,49818052792.5453
2192,HRV,YR2014,55964.0,21998.12626,2119.0,927.0,2604.0,49606015318.9305
2193,HRV,YR2015,55964.0,22609.48542,2183.0,951.0,2604.0,50857353544.2847
2194,HRV,YR2016,55964.0,22671.43852,2160.0,836.0,2605.0,52669038859.7072
2195,HRV,YR2017,55964.0,23319.27005,2592.0,745.0,2605.0,54459561789.4308
2196,HRV,YR2018,55964.0,22213.71599,2743.0,756.0,2605.0,55995497411.6786
2197,HRV,YR2019,55964.0,22302.06393,2911.0,734.0,2617.0,57899185639.442
2198,HRV,YR2020,55960.0,21379.32606,3279.0,449.0,2617.0,52924821247.4399
2199,HRV,YR2021,55960.0,,3172.0,540.0,2617.0,60220479616.6656
2200,HTI,YR2000,27560.0,7322.144215,,,,11150259243.7882
2201,HTI,YR2001,27560.0,7505.127981,,,,11112041966.253
2202,HTI,YR2002,27560.0,7797.484446,,,,11228920661.0083
2203,HTI,YR2003,27560.0,7839.716412,,,,11619774655.4859
2204,HTI,YR2004,27560.0,7718.485077,,,,11466642669.7326
2205,HTI,YR2005,27560.0,7822.671543,,,,11818917813.0274
2206,HTI,YR2006,27560.0,7877.413521,,,,12027964993.0994
2207,HTI,YR2007,27560.0,8305.170899,,,,12594064766.6823
2208,HTI,YR2008,27560.0,8328.645478,,,,12928819077.1058
2209,HTI,YR2009,27560.0,8385.535456,,,,13690375514.3059
2210,HTI,YR2010,27560.0,8938.707434,,,,12916662363.0009
2211,HTI,YR2011,27560.0,9254.390676,,,,13575181393.0371
2212,HTI,YR2012,27560.0,9014.772317,,,,13643386417.1862
2213,HTI,YR2013,27560.0,9307.168359,,,,14233433425.6678
2214,HTI,YR2014,27560.0,9726.1116,,,,14644604938.4606
2215,HTI,YR2015,27560.0,10087.15494,,,,14849629407.8872
2216,HTI,YR2016,27560.0,10332.15075,,,,15118774200.6771
2217,HTI,YR2017,27560.0,10312.34705,,,,15498296457.2195
2218,HTI,YR2018,27560.0,10194.95506,,,,15756778743.3476
2219,HTI,YR2019,27560.0,10321.15836,,,,15485274162.2563
2220,HTI,YR2020,27560.0,10267.23377,,,,14973407577.3684
2221,HTI,YR2021,27560.0,,,,,14704149789.5225
2222,HUN,YR2000,89620.0,71353.1736,8095.0,9693.0,8005.0,91568886542.0243
2223,HUN,YR2001,89620.0,73476.09746,7731.0,10005.0,7736.0,95299483590.3448
2224,HUN,YR2002,89620.0,71855.04171,7752.0,10531.0,7950.0,99817905184.6813
2225,HUN,YR2003,89620.0,74626.82268,8109.0,10286.0,7950.0,103884735932.983
2226,HUN,YR2004,89620.0,73505.9578,8749.0,10544.0,7950.0,109083772922.95
2227,HUN,YR2005,89610.0,72819.17737,9090.0,9880.0,7950.0,113768132959.824
2228,HUN,YR2006,89610.0,72091.27376,10167.0,9584.0,7960.0,118257499574.879
2229,HUN,YR2007,89610.0,69922.36962,10137.0,8752.0,7942.0,118585513679.933
2230,HUN,YR2008,89610.0,68556.38057,9874.0,8293.0,7892.0,119776044677.938
2231,HUN,YR2009,90530.0,62717.91203,7673.0,8073.0,7892.0,111873380290.514
2232,HUN,YR2010,90530.0,62677.52148,8809.0,7692.0,7902.7,113077422068.682
2233,HUN,YR2011,90530.0,61921.44964,9118.0,7806.0,7877.9,115188393760.125
2234,HUN,YR2012,90530.0,58042.78844,9230.0,7806.0,7894.8,113748278485.318
2235,HUN,YR2013,90530.0,55683.30565,9722.0,7843.0,7894.8,115798616344.321
2236,HUN,YR2014,91260.0,55974.26258,10158.0,7738.0,7894.8,120699456740.623
2237,HUN,YR2015,91260.0,58909.76685,10009.615,7609.161,7896.0,125174166987.372
2238,HUN,YR2016,91260.0,59654.94567,10527.534,7653.455,7748.7,127929252772.234
2239,HUN,YR2017,91260.0,64674.46869,11344.565,7730.982,7751.7,133394359768.376
2240,HUN,YR2018,91260.0,64259.82831,10584.08,7769.56,7587.7,140547430034.099
2241,HUN,YR2019,91260.0,62093.73864,10624.909,7751.606,7587.7,147383974295.866
2242,HUN,YR2020,91260.0,59596.52966,11594.698,4854.225,7587.7,140699299222.253
2243,HUN,YR2021,91260.0,,11345.601,5435.389,8037.0,150668858797.312
2244,IBD,YR2000,70871444.742,15786527.599012,3912.0,1236.0,,10898631601198.6
2245,IBD,YR2001,70870563.942,16144637.869548,4251.5,1181.0,,11293654380358.0
2246,IBD,YR2002,70868842.168,16594537.795971,4041.0,1122.0,,11809827685187.7
2247,IBD,YR2003,70875721.758,17653803.405594,4057.0,1039.0,,12512353181626.0
2248,IBD,YR2004,70875878.519,18815199.497118,4037.0,1220.5,,13469128137886.3
2249,IBD,YR2005,70878720.891,19890244.203921,3840.0,1317.0,,14437569345016.4
2250,IBD,YR2006,70978961.493,20947934.755028,4390.0,1421.0,,15634626614146.0
2251,IBD,YR2007,70978372.893,21979784.907656,5837.0,2193.0,,17035166171336.7
2252,IBD,YR2008,70977721.887,22543502.326885,5452.0,1810.0,,18041464915553.0
2253,IBD,YR2009,70975253.134,22938799.243114,,2144.0,,18544800129852.8
2254,IBD,YR2010,70975600.418,24360493.95361,3901.0,1776.5,,19992778805968.3
2255,IBD,YR2011,70975596.947,25673389.989667,6015.4,1939.5,,21268699430774.9
2256,IBD,YR2012,70975608.946,26340748.638775,,1876.0,,22429312252164.6
2257,IBD,YR2013,70974998.383,26948272.202512,,2413.241413,,23599365227648.2
2258,IBD,YR2014,70975210.921,27276281.53098,6377.2495,1811.0,,24729730743919.4
2259,IBD,YR2015,70975231.4,27125702.145619,5479.2605,1964.330166,,25819766400979.8
2260,IBD,YR2016,70975251.4,27252566.447804,4634.3779585,2336.0,,26994221828659.5
2261,IBD,YR2017,70969019.4,27854582.456908,4282.0,2468.088213,,28406007531652.8
2262,IBD,YR2018,70969164.3,28726271.003056,,,,29808657581753.7
2263,IBD,YR2019,70968327.9,29019041.794071,,2200.050277,,30993314760360.0
2264,IBD,YR2020,70965228.403,28487735.541765,,,,30575515948181.3
2265,IBD,YR2021,70980294.47,,,,,32864015056704.5
2266,IBT,YR2000,95686750.742,17727684.237669,1568.0,614.5,,11931645304876.6
2267,IBT,YR2001,95685815.942,18102125.378451,,870.0,,12369695901001.6
2268,IBT,YR2002,95684094.168,18595711.556696,2000.0,593.0,,12943174643695.9
2269,IBT,YR2003,95690749.758,19728949.188185,,,,13701676130086.0
2270,IBT,YR2004,95837639.441,20928916.348858,,,,14737746619685.2
2271,IBT,YR2005,95840462.983,22079047.735997,,,,15784677815653.0
2272,IBT,YR2006,95940866.745,23171542.269745,,,,17064044652104.1
2273,IBT,YR2007,95940518.558,24267424.427564,,,,18549661032029.7
2274,IBT,YR2008,95939602.777,24884085.980948,,,,19632025933300.9
2275,IBT,YR2009,95937134.418,25288020.901705,,,,20213459890900.5
2276,IBT,YR2010,95938066.473,26796965.399262,,,,21763890755274.6
2277,IBT,YR2011,95938292.997,28159816.927173,,,,23110716931275.1
2278,IBT,YR2012,96062086.088,28817809.220748,,,,24325842064666.8
2279,IBT,YR2013,96061356.709,29471027.340783,,,,25594845922810.5
2280,IBT,YR2014,96060348.388,29853352.181493,,,,26834597546378.5
2281,IBT,YR2015,96064420.528,29744748.025724,,,,27995761337463.7
2282,IBT,YR2016,96064166.368,29974757.071769,,,,29240893238057.4
2283,IBT,YR2017,96057839.453,30661395.640926,,,,30740170567273.0
2284,IBT,YR2018,96057915.443,31604801.690245,,,,32241522137730.2
2285,IBT,YR2019,96057059.774,31969436.763977,,,,33519323500364.8
2286,IBT,YR2020,96053974.497,31455739.157801,,,,33081554394991.8
2287,IBT,YR2021,96069043.564,,,,,35477062720120.0
2288,IDA,YR2000,24815306.0,1941156.638657,,,,1032656206257.28
2289,IDA,YR2001,24815252.0,1957487.508903,,,,1075754541975.42
2290,IDA,YR2002,24815252.0,2001173.760725,,,,1133167259623.99
2291,IDA,YR2003,24815028.0,2075145.782591,,,,1189032046804.5
2292,IDA,YR2004,24961760.922,2113716.85174,,,,1268203023235.45
2293,IDA,YR2005,24961742.092,2188803.532076,,,,1346551329523.32
2294,IDA,YR2006,24961905.252,2223607.514717,,,,1428556519204.4
2295,IDA,YR2007,24962145.665,2287639.519908,,,,1513178598844.91
2296,IDA,YR2008,24961880.89,2340583.654063,,,,1589049276261.98
2297,IDA,YR2009,24961881.284,2349221.658591,,,,1666912529708.86
2298,IDA,YR2010,24962466.055,2436471.445652,,,,1769387861469.11
2299,IDA,YR2011,24962696.05,2486426.937506,,,,1840424854596.77
2300,IDA,YR2012,25086477.142,2477060.581973,,,,1895113968234.29
2301,IDA,YR2013,25086358.326,2522755.138271,,,,1993990899638.81
2302,IDA,YR2014,25085137.467,2577070.650513,,,,2103175657732.48
2303,IDA,YR2015,25089189.128,2619045.880105,,,,2174433091802.51
2304,IDA,YR2016,25088914.968,2722190.623965,,,,2245304996820.24
2305,IDA,YR2017,25088820.053,2806813.184018,,,,2333007697768.31
2306,IDA,YR2018,25088751.143,2878530.687189,,,,2431808051725.01
2307,IDA,YR2019,25088731.874,2950394.969906,,,,2524943605092.21
2308,IDA,YR2020,25088746.094,2968003.616036,,,,2504855092836.35
2309,IDA,YR2021,25088749.094,,,,,2612534249063.65
2310,IDB,YR2000,4379935.0,851141.774594,1557.0,327.1,,473108298591.163
2311,IDB,YR2001,4379881.0,864669.309625,1603.0,302.8,,493801382450.208
2312,IDB,YR2002,4379881.0,856614.324966,1350.0,308.5,,528301696648.422
2313,IDB,YR2003,4379847.0,882169.441197,654.5,646.0,,554780496381.718
2314,IDB,YR2004,4379823.0,909229.028219,1256.5,400.9125,,596997104026.547
2315,IDB,YR2005,4379819.0,919961.594228,1119.0,324.0,,634164269488.892
2316,IDB,YR2006,4379820.0,939311.933512,3521.692899,1350.6175,,671308476619.466
2317,IDB,YR2007,4379954.0,957141.900597,1580.0,370.0,,709077907811.278
2318,IDB,YR2008,4379937.0,972124.80749,,,,738726413185.002
2319,IDB,YR2009,4379915.0,961993.954073,,,,783147820543.135
2320,IDB,YR2010,4379862.0,1001171.977077,,,,829776739192.201
2321,IDB,YR2011,4379779.0,1027059.909013,,,,868054512859.337
2322,IDB,YR2012,4379770.0,1018311.688239,,,,906068622724.587
2323,IDB,YR2013,4379759.0,1044158.564593,,,,956123868504.994
2324,IDB,YR2014,4379759.0,1062664.913829,,,,1009949687432.93
2325,IDB,YR2015,4384570.0,1073039.988153,,,,1047797673744.04
2326,IDB,YR2016,4384561.0,1117993.071914,,,,1069756376296.54
2327,IDB,YR2017,4384558.0,1151600.099567,,,,1097215678343.61
2328,IDB,YR2018,4384557.0,1171200.437648,,,,1139561306769.96
2329,IDB,YR2019,4384525.0,1202652.354998,,,,1171107020561.36
2330,IDB,YR2020,4384620.0,1195684.45044,,,,1154815842097.71
2331,IDB,YR2021,4384623.0,,,,,1213942683681.46
2332,IDN,YR2000,1877519.0,666121.1638,4997.0,19228.0,,395012382598.141
2333,IDN,YR2001,1877519.0,681089.5762,,18270.0,,409404526223.005
2334,IDN,YR2002,1877519.0,682865.7632,,16329.0,,427825582121.437
2335,IDN,YR2003,1877519.0,705534.9012,,15031.0,,448277224152.721
2336,IDN,YR2004,1877519.0,713132.3024,,14777.0,,470829486223.722
2337,IDN,YR2005,1877519.0,711329.9782,,14345.0,,497631790440.734
2338,IDN,YR2006,1877519.0,738257.4233,4390.0,15579.0,3370.0,525006275301.556
2339,IDN,YR2007,1877519.0,749377.001,4405.0,15872.0,5213.0,558318040165.831
2340,IDN,YR2008,1877519.0,742749.2517,5452.0,17937.0,5279.0,591893632242.425
2341,IDN,YR2009,1877519.0,762564.4916,,19779.0,,619291626022.031
2342,IDN,YR2010,1877519.0,788131.7963,7166.0,20340.0,4684.0,657835433773.518
2343,IDN,YR2011,1877519.0,858226.358,,19024.0,4828.0,698422460479.197
2344,IDN,YR2012,1877519.0,863277.5023,,17154.0,4861.0,740537688618.414
2345,IDN,YR2013,1877519.0,829244.3071,,16926.0,5107.0,781691320690.699
2346,IDN,YR2014,1877519.0,873788.9487,9884.0,20396.0,5196.0,820828013230.588
2347,IDN,YR2015,1877519.0,874598.9869,10057.0,22296.0,5357.0,860854232686.214
2348,IDN,YR2016,1877519.0,870044.0137,11120.0,21636.0,5384.0,904181621780.388
2349,IDN,YR2017,1877519.0,914633.3455,13396.0,15558.0,4748.742,950021694164.001
2350,IDN,YR2018,1877519.0,980509.8039,15091.0,16932.0,5483.312,999178586309.021
2351,IDN,YR2019,1877519.0,1020913.716,15573.0,29066.0,5483.0,1049330233997.45
2352,IDN,YR2020,1877519.0,976487.6772,,,,1027656193885.38
2353,IDN,YR2021,1892555.47,,,,,1065710871623.66
2354,IDX,YR2000,20435371.0,1090014.864063,,,,560040489654.62
2355,IDX,YR2001,20435371.0,1092818.199278,,,,582417432012.398
2356,IDX,YR2002,20435371.0,1144559.435759,,,,604936764315.155
2357,IDX,YR2003,20435181.0,1192976.341394,,,,634309673122.876
2358,IDX,YR2004,20581937.922,1204487.823521,,,,671066070218.84
2359,IDX,YR2005,20581923.092,1268841.937848,,,,712227659104.733
2360,IDX,YR2006,20582085.252,1284295.581205,,,,757135410392.892
2361,IDX,YR2007,20582191.665,1330497.619311,,,,804057743751.91
2362,IDX,YR2008,20581943.89,1368458.846573,,,,850503614949.453
2363,IDX,YR2009,20581966.284,1387227.704518,,,,883890319473.737
2364,IDX,YR2010,20582604.055,1435299.468575,,,,939756251984.12
2365,IDX,YR2011,20582917.05,1459367.028493,,,,972482667551.333
2366,IDX,YR2012,20706707.142,1458748.893734,,,,989065917238.396
2367,IDX,YR2013,20706599.326,1478596.573678,,,,1037867031133.82
2368,IDX,YR2014,20705378.467,1514405.736684,,,,1093225970299.56
2369,IDX,YR2015,20704619.128,1546005.891952,,,,1126635418058.47
2370,IDX,YR2016,20704353.968,1604197.552051,,,,1175548620523.7
2371,IDX,YR2017,20704262.053,1655213.084451,,,,1235792019424.7
2372,IDX,YR2018,20704194.143,1707330.249541,,,,1292246744955.05
2373,IDX,YR2019,20704206.874,1747742.614908,,,,1353836584530.85
2374,IDX,YR2020,20704126.094,1772319.165596,,,,1350039250738.64
